"","month","year","ORIGIN","DEST","Flights"
"3553",3,2018,"SEA","TUS",34
"3554",3,2018,"SFO","SEA",738
"3555",3,2018,"SJC","SEA",330
"3556",3,2018,"SLC","SEA",349
"3557",3,2018,"SMF","SEA",319
"3558",3,2018,"SNA","SEA",240
"3559",3,2018,"STL","SEA",82
"3560",3,2018,"TPA","SEA",31
"3561",3,2018,"TUS","SEA",34
"3562",4,2018,"ABQ","SEA",30
"3563",4,2018,"ANC","SEA",466
"3564",4,2018,"ATL","SEA",246
"3565",4,2018,"AUS","SEA",94
"3566",4,2018,"BIL","SEA",3
"3567",4,2018,"BLI","SEA",91
"3568",4,2018,"BNA","SEA",59
"3569",4,2018,"BOI","SEA",291
"3570",4,2018,"BOS","SEA",195
"3571",4,2018,"BUR","SEA",90
"3572",4,2018,"BWI","SEA",90
"3573",4,2018,"CHS","SEA",22
"3574",4,2018,"CLE","SEA",13
"3575",4,2018,"CLT","SEA",52
"3576",4,2018,"COS","SEA",10
"3577",4,2018,"CVG","SEA",21
"3578",4,2018,"DAL","SEA",90
"3579",4,2018,"DCA","SEA",60
"3580",4,2018,"DEN","SEA",543
"3581",4,2018,"DFW","SEA",337
"3582",4,2018,"DTW","SEA",203
"3583",4,2018,"EWR","SEA",180
"3584",4,2018,"FAI","SEA",142
"3585",4,2018,"FAT","SEA",30
"3586",4,2018,"FLL","SEA",60
"3587",4,2018,"GEG","SEA",200
"3588",4,2018,"HNL","SEA",148
"3589",4,2018,"IAD","SEA",116
"3590",4,2018,"IAH","SEA",203
"3591",4,2018,"ICT","SEA",27
"3592",4,2018,"IND","SEA",30
"3593",4,2018,"JFK","SEA",194
"3594",4,2018,"JNU","SEA",90
"3595",4,2018,"KOA","SEA",90
"3596",4,2018,"KTN","SEA",90
"3597",4,2018,"LAS","SEA",528
"3598",4,2018,"LAX","SEA",723
"3599",4,2018,"LGB","SEA",60
"3600",4,2018,"LIH","SEA",82
"3601",4,2018,"MCI","SEA",77
"3602",4,2018,"MCO","SEA",91
"3603",4,2018,"MDW","SEA",81
"3604",4,2018,"MFR","SEA",28
"3605",4,2018,"MIA","SEA",30
"3606",4,2018,"MKE","SEA",60
"3607",4,2018,"MSO","SEA",23
"3608",4,2018,"MSP","SEA",246
"3609",4,2018,"MSY","SEA",30
"3610",4,2018,"OAK","SEA",269
"3611",4,2018,"OGG","SEA",123
"3612",4,2018,"OMA","SEA",30
"3613",4,2018,"ONT","SEA",82
"3614",4,2018,"ORD","SEA",446
"3615",4,2018,"PDX","SEA",182
"3616",4,2018,"PHL","SEA",60
"3617",4,2018,"PHX","SEA",499
"3618",4,2018,"PSC","SEA",34
"3619",4,2018,"PSP","SEA",145
"3620",4,2018,"RDU","SEA",59
"3621",4,2018,"RNO","SEA",60
"3622",4,2018,"SAN","SEA",343
"3623",4,2018,"SAT","SEA",30
"3624",4,2018,"SBA","SEA",30
"3625",4,2018,"SEA","ABQ",30
"3626",4,2018,"SEA","ANC",484
"3627",4,2018,"SEA","ATL",246
"3628",4,2018,"SEA","AUS",95
"3629",4,2018,"SEA","BLI",60
"3630",4,2018,"SEA","BNA",59
"3631",4,2018,"SEA","BOI",261
"3632",4,2018,"SEA","BOS",195
"3633",4,2018,"SEA","BUR",90
"3634",4,2018,"SEA","BWI",90
"3635",4,2018,"SEA","CHS",22
"3636",4,2018,"SEA","CLE",13
"3637",4,2018,"SEA","CLT",52
"3638",4,2018,"SEA","COS",10
"3639",4,2018,"SEA","CVG",22
"3640",4,2018,"SEA","DAL",90
"3641",4,2018,"SEA","DCA",60
"3642",4,2018,"SEA","DEN",541
"3643",4,2018,"SEA","DFW",337
"3644",4,2018,"SEA","DTW",204
"3645",4,2018,"SEA","EWR",180
"3646",4,2018,"SEA","FAI",142
"3647",4,2018,"SEA","FAT",30
"3648",4,2018,"SEA","FLL",58
"3649",4,2018,"SEA","GEG",200
"3650",4,2018,"SEA","HNL",148
"3651",4,2018,"SEA","IAD",116
"3652",4,2018,"SEA","IAH",204
"3653",4,2018,"SEA","ICT",27
"3654",4,2018,"SEA","IND",30
"3655",4,2018,"SEA","JFK",195
"3656",4,2018,"SEA","JNU",72
"3657",4,2018,"SEA","KOA",90
"3658",4,2018,"SEA","KTN",90
"3659",4,2018,"SEA","LAS",527
"3660",4,2018,"SEA","LAX",721
"3661",4,2018,"SEA","LGB",60
"3662",4,2018,"SEA","LIH",82
"3663",4,2018,"SEA","MCI",78
"3664",4,2018,"SEA","MCO",91
"3665",4,2018,"SEA","MDW",81
"3666",4,2018,"SEA","MFR",29
"3667",4,2018,"SEA","MIA",30
"3668",4,2018,"SEA","MKE",60
"3669",4,2018,"SEA","MSO",23
"3670",4,2018,"SEA","MSP",245
"3671",4,2018,"SEA","MSY",30
"3672",4,2018,"SEA","OAK",269
"3673",4,2018,"SEA","OGG",123
"3674",4,2018,"SEA","OMA",30
"3675",4,2018,"SEA","ONT",82
"3676",4,2018,"SEA","ORD",445
"3677",4,2018,"SEA","PDX",271
"3678",4,2018,"SEA","PHL",60
"3679",4,2018,"SEA","PHX",499
"3680",4,2018,"SEA","PSC",33
"3681",4,2018,"SEA","PSP",145
"3682",4,2018,"SEA","RDU",59
"3683",4,2018,"SEA","RNO",60
"3684",4,2018,"SEA","SAN",344
"3685",4,2018,"SEA","SAT",30
"3686",4,2018,"SEA","SBA",30
"3687",4,2018,"SEA","SFO",698
"3688",4,2018,"SEA","SJC",336
"3689",4,2018,"SEA","SLC",336
"3690",4,2018,"SEA","SMF",298
"3691",4,2018,"SEA","SNA",231
"3692",4,2018,"SEA","STL",90
"3693",4,2018,"SEA","TPA",30
"3694",4,2018,"SEA","TUS",34
"3695",4,2018,"SFO","SEA",698
"3696",4,2018,"SJC","SEA",332
"3697",4,2018,"SLC","SEA",337
"3698",4,2018,"SMF","SEA",327
"3699",4,2018,"SNA","SEA",230
"3700",4,2018,"STL","SEA",90
"3701",4,2018,"TPA","SEA",30
"3702",4,2018,"TUS","SEA",34
"3703",5,2018,"ABQ","SEA",31
"3704",5,2018,"ANC","SEA",601
"3705",5,2018,"ATL","SEA",262
"3706",5,2018,"AUS","SEA",105
"3707",5,2018,"BIL","SEA",19
"3708",5,2018,"BLI","SEA",81
"3709",5,2018,"BNA","SEA",60
"3710",5,2018,"BOI","SEA",314
"3711",5,2018,"BOS","SEA",225
"3712",5,2018,"BUR","SEA",93
"3713",5,2018,"BWI","SEA",93
"3714",5,2018,"CHS","SEA",22
"3715",5,2018,"CLE","SEA",17
"3716",5,2018,"CLT","SEA",88
"3717",5,2018,"COS","SEA",14
"3718",5,2018,"CVG","SEA",22
"3719",5,2018,"DAL","SEA",93
"3720",5,2018,"DCA","SEA",61
"3721",5,2018,"DEN","SEA",576
"3722",5,2018,"DFW","SEA",381
"3723",5,2018,"DTW","SEA",239
"3724",5,2018,"EWR","SEA",186
"3725",5,2018,"FAI","SEA",149
"3726",5,2018,"FAT","SEA",43
"3727",5,2018,"FLL","SEA",54
"3728",5,2018,"GEG","SEA",289
"3729",5,2018,"HNL","SEA",155
"3730",5,2018,"IAD","SEA",120
"3731",5,2018,"IAH","SEA",258
"3732",5,2018,"ICT","SEA",12
"3733",5,2018,"IND","SEA",31
"3734",5,2018,"JFK","SEA",243
"3735",5,2018,"JNU","SEA",126
"3736",5,2018,"KOA","SEA",86
"3737",5,2018,"KTN","SEA",112
"3738",5,2018,"LAS","SEA",554
"3739",5,2018,"LAX","SEA",762
"3740",5,2018,"LGB","SEA",62
"3741",5,2018,"LIH","SEA",78
"3742",5,2018,"MCI","SEA",84
"3743",5,2018,"MCO","SEA",90
"3744",5,2018,"MDW","SEA",85
"3745",5,2018,"MFR","SEA",25
"3746",5,2018,"MIA","SEA",31
"3747",5,2018,"MKE","SEA",60
"3748",5,2018,"MSO","SEA",30
"3749",5,2018,"MSP","SEA",264
"3750",5,2018,"MSY","SEA",31
"3751",5,2018,"OAK","SEA",285
"3752",5,2018,"OGG","SEA",118
"3753",5,2018,"OMA","SEA",31
"3754",5,2018,"ONT","SEA",84
"3755",5,2018,"ORD","SEA",508
"3756",5,2018,"PDX","SEA",254
"3757",5,2018,"PHL","SEA",90
"3758",5,2018,"PHX","SEA",466
"3759",5,2018,"PSC","SEA",31
"3760",5,2018,"PSP","SEA",98
"3761",5,2018,"RDU","SEA",62
"3762",5,2018,"RNO","SEA",38
"3763",5,2018,"SAN","SEA",356
"3764",5,2018,"SAT","SEA",31
"3765",5,2018,"SBA","SEA",31
"3766",5,2018,"SEA","ABQ",31
"3767",5,2018,"SEA","ANC",609
"3768",5,2018,"SEA","ATL",262
"3769",5,2018,"SEA","AUS",105
"3770",5,2018,"SEA","BLI",61
"3771",5,2018,"SEA","BNA",60
"3772",5,2018,"SEA","BOI",307
"3773",5,2018,"SEA","BOS",225
"3774",5,2018,"SEA","BUR",93
"3775",5,2018,"SEA","BWI",93
"3776",5,2018,"SEA","CHS",22
"3777",5,2018,"SEA","CLE",17
"3778",5,2018,"SEA","CLT",88
"3779",5,2018,"SEA","COS",14
"3780",5,2018,"SEA","CVG",22
"3781",5,2018,"SEA","DAL",93
"3782",5,2018,"SEA","DCA",60
"3783",5,2018,"SEA","DEN",576
"3784",5,2018,"SEA","DFW",380
"3785",5,2018,"SEA","DTW",239
"3786",5,2018,"SEA","EWR",186
"3787",5,2018,"SEA","FAI",149
"3788",5,2018,"SEA","FAT",43
"3789",5,2018,"SEA","FLL",54
"3790",5,2018,"SEA","GEG",289
"3791",5,2018,"SEA","HNL",155
"3792",5,2018,"SEA","IAD",120
"3793",5,2018,"SEA","IAH",257
"3794",5,2018,"SEA","ICT",12
"3795",5,2018,"SEA","IND",31
"3796",5,2018,"SEA","JFK",242
"3797",5,2018,"SEA","JNU",127
"3798",5,2018,"SEA","KOA",86
"3799",5,2018,"SEA","KTN",112
"3800",5,2018,"SEA","LAS",555
"3801",5,2018,"SEA","LAX",763
"3802",5,2018,"SEA","LGB",61
"3803",5,2018,"SEA","LIH",78
"3804",5,2018,"SEA","MCI",84
"3805",5,2018,"SEA","MCO",90
"3806",5,2018,"SEA","MDW",85
"3807",5,2018,"SEA","MFR",24
"3808",5,2018,"SEA","MIA",31
"3809",5,2018,"SEA","MKE",60
"3810",5,2018,"SEA","MSO",30
"3811",5,2018,"SEA","MSP",264
"3812",5,2018,"SEA","MSY",31
"3813",5,2018,"SEA","OAK",285
"3814",5,2018,"SEA","OGG",117
"3815",5,2018,"SEA","OMA",31
"3816",5,2018,"SEA","ONT",84
"3817",5,2018,"SEA","ORD",507
"3818",5,2018,"SEA","PDX",317
"3819",5,2018,"SEA","PHL",90
"3820",5,2018,"SEA","PHX",466
"3821",5,2018,"SEA","PSC",31
"3822",5,2018,"SEA","PSP",97
"3823",5,2018,"SEA","RDU",62
"3824",5,2018,"SEA","RNO",37
"3825",5,2018,"SEA","SAN",356
"3826",5,2018,"SEA","SAT",31
"3827",5,2018,"SEA","SBA",31
"3828",5,2018,"SEA","SFO",695
"3829",5,2018,"SEA","SIT",20
"3830",5,2018,"SEA","SJC",348
"3831",5,2018,"SEA","SLC",354
"3832",5,2018,"SEA","SMF",324
"3833",5,2018,"SEA","SNA",239
"3834",5,2018,"SEA","STL",89
"3835",5,2018,"SEA","TPA",31
"3836",5,2018,"SEA","TUS",32
"3837",5,2018,"SFO","SEA",696
"3838",5,2018,"SIT","SEA",19
"3839",5,2018,"SJC","SEA",344
"3840",5,2018,"SLC","SEA",355
"3841",5,2018,"SMF","SEA",342
"3842",5,2018,"SNA","SEA",240
"3843",5,2018,"STL","SEA",89
"3844",5,2018,"TPA","SEA",31
"3845",5,2018,"TUS","SEA",32
"3846",6,2018,"ABQ","SEA",30
"3847",6,2018,"ANC","SEA",781
"3848",6,2018,"ATL","SEA",275
"3849",6,2018,"AUS","SEA",108
"3850",6,2018,"BIL","SEA",12
"3851",6,2018,"BLI","SEA",34
"3852",6,2018,"BNA","SEA",97
"3853",6,2018,"BOI","SEA",281
"3854",6,2018,"BOS","SEA",244
"3855",6,2018,"BUR","SEA",100
"3856",6,2018,"BWI","SEA",90
"3857",6,2018,"BZN","SEA",1
"3858",6,2018,"CHS","SEA",21
"3859",6,2018,"CLE","SEA",18
"3860",6,2018,"CLT","SEA",114
"3861",6,2018,"COS","SEA",12
"3862",6,2018,"CVG","SEA",25
"3863",6,2018,"DAL","SEA",90
"3864",6,2018,"DCA","SEA",60
"3865",6,2018,"DEN","SEA",646
"3866",6,2018,"DFW","SEA",430
"3867",6,2018,"DTW","SEA",254
"3868",6,2018,"EWR","SEA",204
"3869",6,2018,"FAI","SEA",173
"3870",6,2018,"FAT","SEA",60
"3871",6,2018,"FLL","SEA",60
"3872",6,2018,"GEG","SEA",224
"3873",6,2018,"HNL","SEA",150
"3874",6,2018,"HOU","SEA",24
"3875",6,2018,"IAD","SEA",142
"3876",6,2018,"IAH","SEA",269
"3877",6,2018,"ICT","SEA",30
"3878",6,2018,"IND","SEA",43
"3879",6,2018,"JAC","SEA",4
"3880",6,2018,"JFK","SEA",295
"3881",6,2018,"JNU","SEA",177
"3882",6,2018,"KOA","SEA",73
"3883",6,2018,"KTN","SEA",171
"3884",6,2018,"LAS","SEA",589
"3885",6,2018,"LAX","SEA",780
"3886",6,2018,"LGB","SEA",60
"3887",6,2018,"LIH","SEA",75
"3888",6,2018,"MCI","SEA",111
"3889",6,2018,"MCO","SEA",87
"3890",6,2018,"MDW","SEA",130
"3891",6,2018,"MFR","SEA",1
"3892",6,2018,"MIA","SEA",54
"3893",6,2018,"MKE","SEA",84
"3894",6,2018,"MSO","SEA",17
"3895",6,2018,"MSP","SEA",289
"3896",6,2018,"MSY","SEA",30
"3897",6,2018,"OAK","SEA",304
"3898",6,2018,"OGG","SEA",102
"3899",6,2018,"OMA","SEA",30
"3900",6,2018,"ONT","SEA",81
"3901",6,2018,"ORD","SEA",553
"3902",6,2018,"PDX","SEA",220
"3903",6,2018,"PHL","SEA",110
"3904",6,2018,"PHX","SEA",432
"3905",6,2018,"PSC","SEA",30
"3906",6,2018,"PSP","SEA",18
"3907",6,2018,"RDU","SEA",60
"3908",6,2018,"SAN","SEA",360
"3909",6,2018,"SAT","SEA",30
"3910",6,2018,"SBA","SEA",30
"3911",6,2018,"SEA","ABQ",30
"3912",6,2018,"SEA","ANC",776
"3913",6,2018,"SEA","ATL",275
"3914",6,2018,"SEA","AUS",108
"3915",6,2018,"SEA","BIL",26
"3916",6,2018,"SEA","BLI",33
"3917",6,2018,"SEA","BNA",97
"3918",6,2018,"SEA","BOI",285
"3919",6,2018,"SEA","BOS",244
"3920",6,2018,"SEA","BUR",100
"3921",6,2018,"SEA","BWI",90
"3922",6,2018,"SEA","BZN",1
"3923",6,2018,"SEA","CHS",21
"3924",6,2018,"SEA","CLE",18
"3925",6,2018,"SEA","CLT",113
"3926",6,2018,"SEA","COS",12
"3927",6,2018,"SEA","CVG",25
"3928",6,2018,"SEA","DAL",90
"3929",6,2018,"SEA","DCA",60
"3930",6,2018,"SEA","DEN",645
"3931",6,2018,"SEA","DFW",432
"3932",6,2018,"SEA","DTW",254
"3933",6,2018,"SEA","EUG",1
"3934",6,2018,"SEA","EWR",204
"3935",6,2018,"SEA","FAI",173
"3936",6,2018,"SEA","FAT",60
"3937",6,2018,"SEA","FLL",60
"3938",6,2018,"SEA","GEG",223
"3939",6,2018,"SEA","HNL",150
"3940",6,2018,"SEA","HOU",24
"3941",6,2018,"SEA","IAD",142
"3942",6,2018,"SEA","IAH",269
"3943",6,2018,"SEA","ICT",30
"3944",6,2018,"SEA","IND",43
"3945",6,2018,"SEA","JAC",4
"3946",6,2018,"SEA","JFK",296
"3947",6,2018,"SEA","JNU",206
"3948",6,2018,"SEA","KOA",73
"3949",6,2018,"SEA","KTN",171
"3950",6,2018,"SEA","LAS",588
"3951",6,2018,"SEA","LAX",780
"3952",6,2018,"SEA","LGB",60
"3953",6,2018,"SEA","LIH",75
"3954",6,2018,"SEA","MCI",112
"3955",6,2018,"SEA","MCO",87
"3956",6,2018,"SEA","MDW",130
"3957",6,2018,"SEA","MFR",1
"3958",6,2018,"SEA","MIA",54
"3959",6,2018,"SEA","MKE",84
"3960",6,2018,"SEA","MSO",17
"3961",6,2018,"SEA","MSP",288
"3962",6,2018,"SEA","MSY",30
"3963",6,2018,"SEA","OAK",304
"3964",6,2018,"SEA","OGG",103
"3965",6,2018,"SEA","OMA",30
"3966",6,2018,"SEA","ONT",81
"3967",6,2018,"SEA","ORD",554
"3968",6,2018,"SEA","PDX",202
"3969",6,2018,"SEA","PHL",110
"3970",6,2018,"SEA","PHX",432
"3971",6,2018,"SEA","PSC",30
"3972",6,2018,"SEA","PSP",18
"3973",6,2018,"SEA","RDU",60
"3974",6,2018,"SEA","SAN",359
"3975",6,2018,"SEA","SAT",30
"3976",6,2018,"SEA","SBA",30
"3977",6,2018,"SEA","SFO",816
"3978",6,2018,"SEA","SIT",60
"3979",6,2018,"SEA","SJC",340
"3980",6,2018,"SEA","SLC",370
"3981",6,2018,"SEA","SMF",360
"3982",6,2018,"SEA","SNA",236
"3983",6,2018,"SEA","STL",81
"3984",6,2018,"SEA","TPA",30
"3985",6,2018,"SEA","TUS",30
"3986",6,2018,"SFO","SEA",817
"3987",6,2018,"SIT","SEA",88
"3988",6,2018,"SJC","SEA",339
"3989",6,2018,"SLC","SEA",369
"3990",6,2018,"SMF","SEA",359
"3991",6,2018,"SNA","SEA",238
"3992",6,2018,"STL","SEA",82
"3993",6,2018,"TPA","SEA",30
"3994",6,2018,"TUS","SEA",30
"3995",7,2018,"ABQ","SEA",31
"3996",7,2018,"ANC","SEA",833
"3997",7,2018,"ATL","SEA",358
"3998",7,2018,"AUS","SEA",110
"3999",7,2018,"BIL","SEA",62
"4000",7,2018,"BNA","SEA",123
"4001",7,2018,"BOI","SEA",237
"4002",7,2018,"BOS","SEA",269
"4003",7,2018,"BUR","SEA",120
"4004",7,2018,"BWI","SEA",93
"4005",7,2018,"BZN","SEA",4
"4006",7,2018,"CHS","SEA",22
"4007",7,2018,"CLE","SEA",17
"4008",7,2018,"CLT","SEA",121
"4009",7,2018,"COS","SEA",14
"4010",7,2018,"CVG","SEA",31
"4011",7,2018,"DAL","SEA",93
"4012",7,2018,"DCA","SEA",62
"4013",7,2018,"DEN","SEA",671
"4014",7,2018,"DFW","SEA",441
"4015",7,2018,"DTW","SEA",283
"4016",7,2018,"EWR","SEA",217
"4017",7,2018,"FAI","SEA",186
"4018",7,2018,"FAT","SEA",47
"4019",7,2018,"FLL","SEA",62
"4020",7,2018,"GEG","SEA",182
"4021",7,2018,"HNL","SEA",155
"4022",7,2018,"HOU","SEA",31
"4023",7,2018,"IAD","SEA",154
"4024",7,2018,"IAH","SEA",278
"4025",7,2018,"ICT","SEA",31
"4026",7,2018,"IND","SEA",61
"4027",7,2018,"JAC","SEA",4
"4028",7,2018,"JFK","SEA",395
"4029",7,2018,"JNU","SEA",186
"4030",7,2018,"KOA","SEA",75
"4031",7,2018,"KTN","SEA",186
"4032",7,2018,"LAS","SEA",613
"4033",7,2018,"LAX","SEA",804
"4034",7,2018,"LGB","SEA",62
"4035",7,2018,"LIH","SEA",80
"4036",7,2018,"MCI","SEA",123
"4037",7,2018,"MCO","SEA",110
"4038",7,2018,"MDW","SEA",145
"4039",7,2018,"MFR","SEA",48
"4040",7,2018,"MIA","SEA",62
"4041",7,2018,"MKE","SEA",92
"4042",7,2018,"MSP","SEA",299
"4043",7,2018,"MSY","SEA",31
"4044",7,2018,"OAK","SEA",321
"4045",7,2018,"OGG","SEA",107
"4046",7,2018,"OMA","SEA",31
"4047",7,2018,"ONT","SEA",84
"4048",7,2018,"ORD","SEA",583
"4049",7,2018,"PDX","SEA",396
"4050",7,2018,"PHL","SEA",115
"4051",7,2018,"PHX","SEA",448
"4052",7,2018,"PSP","SEA",13
"4053",7,2018,"RDM","SEA",26
"4054",7,2018,"RDU","SEA",61
"4055",7,2018,"SAN","SEA",366
"4056",7,2018,"SAT","SEA",31
"4057",7,2018,"SBA","SEA",31
"4058",7,2018,"SEA","ABQ",31
"4059",7,2018,"SEA","ANC",834
"4060",7,2018,"SEA","ATL",357
"4061",7,2018,"SEA","AUS",110
"4062",7,2018,"SEA","BIL",62
"4063",7,2018,"SEA","BNA",123
"4064",7,2018,"SEA","BOI",237
"4065",7,2018,"SEA","BOS",269
"4066",7,2018,"SEA","BUR",120
"4067",7,2018,"SEA","BWI",92
"4068",7,2018,"SEA","BZN",4
"4069",7,2018,"SEA","CHS",22
"4070",7,2018,"SEA","CLE",17
"4071",7,2018,"SEA","CLT",121
"4072",7,2018,"SEA","COS",14
"4073",7,2018,"SEA","CVG",31
"4074",7,2018,"SEA","DAL",93
"4075",7,2018,"SEA","DCA",62
"4076",7,2018,"SEA","DEN",671
"4077",7,2018,"SEA","DFW",441
"4078",7,2018,"SEA","DTW",283
"4079",7,2018,"SEA","EWR",217
"4080",7,2018,"SEA","FAI",186
"4081",7,2018,"SEA","FAT",47
"4082",7,2018,"SEA","FLL",62
"4083",7,2018,"SEA","GEG",183
"4084",7,2018,"SEA","HNL",155
"4085",7,2018,"SEA","HOU",31
"4086",7,2018,"SEA","IAD",154
"4087",7,2018,"SEA","IAH",278
"4088",7,2018,"SEA","ICT",31
"4089",7,2018,"SEA","IND",61
"4090",7,2018,"SEA","JAC",4
"4091",7,2018,"SEA","JFK",395
"4092",7,2018,"SEA","JNU",217
"4093",7,2018,"SEA","KOA",75
"4094",7,2018,"SEA","KTN",186
"4095",7,2018,"SEA","LAS",611
"4096",7,2018,"SEA","LAX",800
"4097",7,2018,"SEA","LGB",62
"4098",7,2018,"SEA","LIH",80
"4099",7,2018,"SEA","MCI",123
"4100",7,2018,"SEA","MCO",109
"4101",7,2018,"SEA","MDW",145
"4102",7,2018,"SEA","MFR",48
"4103",7,2018,"SEA","MIA",62
"4104",7,2018,"SEA","MKE",92
"4105",7,2018,"SEA","MSP",299
"4106",7,2018,"SEA","MSY",31
"4107",7,2018,"SEA","OAK",321
"4108",7,2018,"SEA","OGG",106
"4109",7,2018,"SEA","OMA",31
"4110",7,2018,"SEA","ONT",84
"4111",7,2018,"SEA","ORD",584
"4112",7,2018,"SEA","PDX",399
"4113",7,2018,"SEA","PHL",115
"4114",7,2018,"SEA","PHX",450
"4115",7,2018,"SEA","PSP",13
"4116",7,2018,"SEA","RDM",26
"4117",7,2018,"SEA","RDU",61
"4118",7,2018,"SEA","SAN",365
"4119",7,2018,"SEA","SAT",31
"4120",7,2018,"SEA","SBA",31
"4121",7,2018,"SEA","SFO",856
"4122",7,2018,"SEA","SIT",62
"4123",7,2018,"SEA","SJC",347
"4124",7,2018,"SEA","SLC",395
"4125",7,2018,"SEA","SMF",374
"4126",7,2018,"SEA","SNA",245
"4127",7,2018,"SEA","STL",86
"4128",7,2018,"SEA","TPA",31
"4129",7,2018,"SEA","TUS",31
"4130",7,2018,"SFO","SEA",857
"4131",7,2018,"SIT","SEA",93
"4132",7,2018,"SJC","SEA",348
"4133",7,2018,"SLC","SEA",395
"4134",7,2018,"SMF","SEA",375
"4135",7,2018,"SNA","SEA",244
"4136",7,2018,"STL","SEA",86
"4137",7,2018,"TPA","SEA",31
"4138",7,2018,"TUS","SEA",31
"4139",8,2018,"ABQ","SEA",30
"4140",8,2018,"ANC","SEA",822
"4141",8,2018,"ATL","SEA",336
"4142",8,2018,"AUS","SEA",109
"4143",8,2018,"BIL","SEA",50
"4144",8,2018,"BNA","SEA",117
"4145",8,2018,"BOI","SEA",252
"4146",8,2018,"BOS","SEA",260
"4147",8,2018,"BUR","SEA",119
"4148",8,2018,"BWI","SEA",93
"4149",8,2018,"BZN","SEA",23
"4150",8,2018,"CHS","SEA",23
"4151",8,2018,"CLE","SEA",7
"4152",8,2018,"CLT","SEA",121
"4153",8,2018,"COS","SEA",4
"4154",8,2018,"CVG","SEA",31
"4155",8,2018,"DAL","SEA",92
"4156",8,2018,"DCA","SEA",62
"4157",8,2018,"DEN","SEA",680
"4158",8,2018,"DFW","SEA",437
"4159",8,2018,"DTW","SEA",281
"4160",8,2018,"EUG","SEA",1
"4161",8,2018,"EWR","SEA",214
"4162",8,2018,"FAI","SEA",185
"4163",8,2018,"FAT","SEA",43
"4164",8,2018,"FLL","SEA",62
"4165",8,2018,"GEG","SEA",185
"4166",8,2018,"GTF","SEA",37
"4167",8,2018,"HNL","SEA",155
"4168",8,2018,"HOU","SEA",6
"4169",8,2018,"IAD","SEA",155
"4170",8,2018,"IAH","SEA",262
"4171",8,2018,"ICT","SEA",31
"4172",8,2018,"IND","SEA",62
"4173",8,2018,"JAC","SEA",4
"4174",8,2018,"JFK","SEA",395
"4175",8,2018,"JNU","SEA",186
"4176",8,2018,"KOA","SEA",76
"4177",8,2018,"KTN","SEA",180
"4178",8,2018,"LAS","SEA",635
"4179",8,2018,"LAX","SEA",797
"4180",8,2018,"LGB","SEA",62
"4181",8,2018,"LIH","SEA",75
"4182",8,2018,"MCI","SEA",124
"4183",8,2018,"MCO","SEA",99
"4184",8,2018,"MDW","SEA",103
"4185",8,2018,"MFR","SEA",55
"4186",8,2018,"MIA","SEA",51
"4187",8,2018,"MKE","SEA",90
"4188",8,2018,"MSN","SEA",1
"4189",8,2018,"MSP","SEA",308
"4190",8,2018,"MSY","SEA",31
"4191",8,2018,"OAK","SEA",322
"4192",8,2018,"OGG","SEA",109
"4193",8,2018,"OMA","SEA",31
"4194",8,2018,"ONT","SEA",85
"4195",8,2018,"ORD","SEA",594
"4196",8,2018,"PDX","SEA",440
"4197",8,2018,"PHL","SEA",120
"4198",8,2018,"PHX","SEA",448
"4199",8,2018,"PSP","SEA",17
"4200",8,2018,"RDM","SEA",31
"4201",8,2018,"RDU","SEA",62
"4202",8,2018,"RNO","SEA",6
"4203",8,2018,"SAN","SEA",353
"4204",8,2018,"SAT","SEA",31
"4205",8,2018,"SBA","SEA",31
"4206",8,2018,"SEA","ABQ",30
"4207",8,2018,"SEA","ANC",821
"4208",8,2018,"SEA","ATL",336
"4209",8,2018,"SEA","AUS",109
"4210",8,2018,"SEA","BIL",49
"4211",8,2018,"SEA","BNA",116
"4212",8,2018,"SEA","BOI",252
"4213",8,2018,"SEA","BOS",262
"4214",8,2018,"SEA","BUR",119
"4215",8,2018,"SEA","BWI",93
"4216",8,2018,"SEA","BZN",23
"4217",8,2018,"SEA","CHS",23
"4218",8,2018,"SEA","CLE",7
"4219",8,2018,"SEA","CLT",122
"4220",8,2018,"SEA","COS",4
"4221",8,2018,"SEA","CVG",31
"4222",8,2018,"SEA","DAL",92
"4223",8,2018,"SEA","DCA",62
"4224",8,2018,"SEA","DEN",680
"4225",8,2018,"SEA","DFW",436
"4226",8,2018,"SEA","DTW",281
"4227",8,2018,"SEA","EWR",214
"4228",8,2018,"SEA","FAI",185
"4229",8,2018,"SEA","FAT",43
"4230",8,2018,"SEA","FLL",62
"4231",8,2018,"SEA","GEG",185
"4232",8,2018,"SEA","GTF",37
"4233",8,2018,"SEA","HNL",155
"4234",8,2018,"SEA","HOU",6
"4235",8,2018,"SEA","IAD",154
"4236",8,2018,"SEA","IAH",262
"4237",8,2018,"SEA","ICT",31
"4238",8,2018,"SEA","IND",62
"4239",8,2018,"SEA","JAC",4
"4240",8,2018,"SEA","JFK",397
"4241",8,2018,"SEA","JNU",217
"4242",8,2018,"SEA","KOA",76
"4243",8,2018,"SEA","KTN",180
"4244",8,2018,"SEA","LAS",637
"4245",8,2018,"SEA","LAX",799
"4246",8,2018,"SEA","LGB",62
"4247",8,2018,"SEA","LIH",75
"4248",8,2018,"SEA","MCI",123
"4249",8,2018,"SEA","MCO",100
"4250",8,2018,"SEA","MDW",103
"4251",8,2018,"SEA","MFR",62
